intervalMs,submitMs,count,revision
182.086,182.028,8000000.0,68.0
7.388,0.49,8000000.0,68.0
175.262,157.25,8000000.0,68.0
97.76,97.727,8000000.0,68.0
88.098,88.068,8000000.0,68.0
83.739,83.698,8000000.0,68.0
89.823,89.725,8000000.0,68.0
83.815,77.458,8000000.0,68.0
81.935,81.897,8000000.0,68.0
84.304,84.237,8000000.0,68.0
116.932,116.844,8000000.0,68.0
40.088,40.014,8000000.0,68.0
99.568,99.497,8000000.0,68.0
