intervalMs,submitMs,count,revision
34.117,34.072,4000000.0,27.0
37.202,37.144,4000000.0,27.0
34.946,34.827,4000000.0,27.0
34.844,34.743,4000000.0,27.0
34.813,34.765,4000000.0,27.0
33.11,33.055,4000000.0,27.0
34.286,34.248,4000000.0,27.0
36.525,36.454,4000000.0,27.0
32.594,32.551,4000000.0,27.0
63.377,63.27,4000000.0,27.0
5.751,0.653,4000000.0,27.0
48.488,39.938,4000000.0,27.0
34.335,34.271,4000000.0,27.0
36.604,36.498,4000000.0,27.0
35.22,35.144,4000000.0,27.0
34.296,34.206,4000000.0,27.0
34.961,34.739,4000000.0,27.0
36.635,36.594,4000000.0,27.0
36.476,36.383,4000000.0,27.0
56.576,56.458,4000000.0,27.0
11.178,7.678,4000000.0,27.0
62.866,62.81,4000000.0,27.0
33.134,33.017,4000000.0,27.0
45.4,45.347,4000000.0,27.0
20.504,20.422,4000000.0,27.0
47.633,47.524,4000000.0,27.0
59.29,59.219,4000000.0,27.0
51.614,51.545,4000000.0,27.0
3.287,0.566,4000000.0,27.0
65.728,46.014,4000000.0,27.0
40.073,40.024,4000000.0,27.0
41.006,40.922,4000000.0,27.0
41.037,40.937,4000000.0,27.0
39.293,39.21,4000000.0,27.0
38.671,38.629,4000000.0,27.0
37.31,37.223,4000000.0,27.0
46.944,46.881,4000000.0,27.0
24.344,22.176,4000000.0,27.0
46.629,46.57,4000000.0,27.0
43.282,43.203,4000000.0,27.0
36.823,36.695,4000000.0,27.0
38.536,38.435,4000000.0,27.0
41.44,41.334,4000000.0,27.0
36.705,36.605,4000000.0,27.0
37.469,37.381,4000000.0,27.0
41.627,41.587,4000000.0,27.0
59.731,59.641,4000000.0,27.0
7.943,1.038,4000000.0,27.0
58.765,47.211,4000000.0,27.0
36.433,36.366,4000000.0,27.0
36.975,36.928,4000000.0,27.0
36.313,36.231,4000000.0,27.0
35.791,35.75,4000000.0,27.0
36.836,36.731,4000000.0,27.0
36.245,36.147,4000000.0,27.0
58.634,58.539,4000000.0,27.0
4.999,2.804,4000000.0,27.0
52.368,30.176,4000000.0,27.0
34.927,34.826,4000000.0,27.0
35.004,34.91,4000000.0,27.0
35.732,35.685,4000000.0,27.0
34.401,34.371,4000000.0,27.0
36.485,36.41,4000000.0,27.0
35.791,35.753,4000000.0,27.0
49.131,49.039,4000000.0,27.0
18.92,17.871,4000000.0,27.0
40.477,35.37,4000000.0,27.0
37.061,36.937,4000000.0,27.0
47.264,47.165,4000000.0,27.0
24.355,24.18,4000000.0,27.0
49.192,49.09,4000000.0,27.0
20.487,20.448,4000000.0,27.0
40.973,40.917,4000000.0,27.0
49.021,48.928,4000000.0,27.0
55.472,55.423,4000000.0,27.0
3.349,1.021,4000000.0,27.0
51.851,43.753,4000000.0,27.0
33.89,33.817,4000000.0,27.0
36.823,36.729,4000000.0,27.0
35.852,35.748,4000000.0,27.0
36.904,36.807,4000000.0,27.0
36.73,36.647,4000000.0,27.0
36.025,35.968,4000000.0,27.0
50.428,50.36,4000000.0,27.0
20.358,18.805,4000000.0,27.0
40.52,40.462,4000000.0,27.0
38.623,38.523,4000000.0,27.0
35.747,35.665,4000000.0,27.0
39.011,38.94,4000000.0,27.0
38.077,38.032,4000000.0,27.0
37.772,37.703,4000000.0,27.0
35.924,35.85,4000000.0,27.0
50.888,50.805,4000000.0,27.0
26.853,22.294,4000000.0,27.0
46.598,46.548,4000000.0,27.0
42.574,42.478,4000000.0,27.0
40.389,40.317,4000000.0,27.0
38.124,38.021,4000000.0,27.0
46.372,46.308,4000000.0,27.0
40.667,40.574,4000000.0,27.0
39.522,39.42,4000000.0,27.0
54.564,54.487,4000000.0,27.0
81.471,81.438,4000000.0,27.0
2.475,0.784,4000000.0,27.0
65.078,63.962,4000000.0,27.0
41.997,41.925,4000000.0,27.0
41.786,41.671,4000000.0,27.0
